filename,sample_ID,path,accession,study,biosample_accession,total_reads,total_bp,total_Gbp,min,max,mean,quartile_25,quartile_50,quartile_75,N25,N50,N75,library_ID,library_strategy,library_source,library_selection,library_layout,platform,instrument_model,design_description,data_type,shear_method,size_selection,ccs_algorithm,polymerase_version,seq_plate_chemistry_version,generator_facility,generator_contact,notes
m84081_230623_205201_s2.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230623_205201_s2.hifi_reads.bc2014.bam,SRR29396847,SRP305758,SAMN41021635,4459695,82640938538,82.64,110.0,53546.0,18530,16210,18325,20354,16716,18822,20895,HG00232_lib1_m84081_230623_205201_s2_m84081_230623_205201_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_201817_s1.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,SRR29396836,SRP305758,SAMN41021635,317329,6302465374,6.3,431.0,70267.0,19860,18065,19484,21267,18323,19799,21713,HG00232_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_201817_s1.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,SRR29396836,SRP305758,SAMN41021635,317329,6302465374,6.3,431.0,70267.0,19860,18065,19484,21267,18323,19799,21713,HG00232_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_201817_s1.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,SRR29396836,SRP305758,SAMN41021635,317329,6302465374,6.3,431.0,70267.0,19860,18065,19484,21267,18323,19799,21713,HG00232_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_201817_s1.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,SRR29396836,SRP305758,SAMN41021635,317329,6302465374,6.3,431.0,70267.0,19860,18065,19484,21267,18323,19799,21713,HG00232_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_201817_s1.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,SRR29396836,SRP305758,SAMN41021635,317329,6302465374,6.3,431.0,70267.0,19860,18065,19484,21267,18323,19799,21713,HG00232_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_201817_s1.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_201817_s1.hifi_reads.bc2014.bam,SRR29396836,SRP305758,SAMN41021635,317329,6302465374,6.3,431.0,70267.0,19860,18065,19484,21267,18323,19799,21713,HG00232_lib1_m84081_230714_201817_s1_m84081_230714_201817_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_205519_s2.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,SRR29396924,SRP305758,SAMN41021635,353075,7010861592,7.01,405.0,52961.0,19856,18063,19476,21260,18313,19795,21716,HG00232_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_205519_s2.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,SRR29396924,SRP305758,SAMN41021635,353075,7010861592,7.01,405.0,52961.0,19856,18063,19476,21260,18313,19795,21716,HG00232_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_205519_s2.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,SRR29396924,SRP305758,SAMN41021635,353075,7010861592,7.01,405.0,52961.0,19856,18063,19476,21260,18313,19795,21716,HG00232_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_205519_s2.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,SRR29396924,SRP305758,SAMN41021635,353075,7010861592,7.01,405.0,52961.0,19856,18063,19476,21260,18313,19795,21716,HG00232_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_205519_s2.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,SRR29396924,SRP305758,SAMN41021635,353075,7010861592,7.01,405.0,52961.0,19856,18063,19476,21260,18313,19795,21716,HG00232_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_205519_s2.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_205519_s2.hifi_reads.bc2014.bam,SRR29396924,SRP305758,SAMN41021635,353075,7010861592,7.01,405.0,52961.0,19856,18063,19476,21260,18313,19795,21716,HG00232_lib1_m84081_230714_205519_s2_m84081_230714_205519_s2,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_212624_s3.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,SRR29396923,SRP305758,SAMN41021635,384888,7637421327,7.64,503.0,52520.0,19843,18046,19460,21241,18300,19779,21693,HG00232_lib1_m84081_230714_212624_s3_m84081_230714_212624_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_212624_s3.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,SRR29396923,SRP305758,SAMN41021635,384888,7637421327,7.64,503.0,52520.0,19843,18046,19460,21241,18300,19779,21693,HG00232_lib1_m84081_230714_212624_s3_m84081_230714_212624_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_212624_s3.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,SRR29396923,SRP305758,SAMN41021635,384888,7637421327,7.64,503.0,52520.0,19843,18046,19460,21241,18300,19779,21693,HG00232_lib1_m84081_230714_212624_s3_m84081_230714_212624_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_212624_s3.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,SRR29396923,SRP305758,SAMN41021635,384888,7637421327,7.64,503.0,52520.0,19843,18046,19460,21241,18300,19779,21693,HG00232_lib1_m84081_230714_212624_s3_m84081_230714_212624_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_212624_s3.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,SRR29396923,SRP305758,SAMN41021635,384888,7637421327,7.64,503.0,52520.0,19843,18046,19460,21241,18300,19779,21693,HG00232_lib1_m84081_230714_212624_s3_m84081_230714_212624_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_212624_s3.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_212624_s3.hifi_reads.bc2014.bam,SRR29396923,SRP305758,SAMN41021635,384888,7637421327,7.64,503.0,52520.0,19843,18046,19460,21241,18300,19779,21693,HG00232_lib1_m84081_230714_212624_s3_m84081_230714_212624_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_215730_s4.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,SRR29396922,SRP305758,SAMN41021635,398971,7956857338,7.96,169.0,51376.0,19943,18108,19543,21367,18366,19870,21834,HG00232_lib1_m84081_230714_215730_s4_m84081_230714_215730_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_215730_s4.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,SRR29396922,SRP305758,SAMN41021635,398971,7956857338,7.96,169.0,51376.0,19943,18108,19543,21367,18366,19870,21834,HG00232_lib1_m84081_230714_215730_s4_m84081_230714_215730_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_215730_s4.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,SRR29396922,SRP305758,SAMN41021635,398971,7956857338,7.96,169.0,51376.0,19943,18108,19543,21367,18366,19870,21834,HG00232_lib1_m84081_230714_215730_s4_m84081_230714_215730_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_215730_s4.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,SRR29396922,SRP305758,SAMN41021635,398971,7956857338,7.96,169.0,51376.0,19943,18108,19543,21367,18366,19870,21834,HG00232_lib1_m84081_230714_215730_s4_m84081_230714_215730_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_215730_s4.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,SRR29396922,SRP305758,SAMN41021635,398971,7956857338,7.96,169.0,51376.0,19943,18108,19543,21367,18366,19870,21834,HG00232_lib1_m84081_230714_215730_s4_m84081_230714_215730_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230714_215730_s4.hifi_reads.bc2014.bam,HG00232,s3://human-pangenomics/working/HPRC/HG00232/raw_data/PacBio_HiFi/m84081_230714_215730_s4.hifi_reads.bc2014.bam,SRR29396922,SRP305758,SAMN41021635,398971,7956857338,7.96,169.0,51376.0,19943,18108,19543,21367,18366,19870,21834,HG00232_lib1_m84081_230714_215730_s4_m84081_230714_215730_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230610_202430_s3.hifi_reads.bc2011.bam,HG00320,s3://human-pangenomics/working/HPRC/HG00320/raw_data/PacBio_HiFi/m84081_230610_202430_s3.hifi_reads.bc2011.bam,SRR29396921,SRP305758,SAMN41021632,4519882,89163244941,89.16,81.0,60709.0,19726,17326,18861,21063,17642,19342,21981,HG00320_lib1_m84081_230610_202430_s3_m84081_230610_202430_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230610_202430_s3.hifi_reads.bc2011.bam,HG00320,s3://human-pangenomics/working/HPRC/HG00320/raw_data/PacBio_HiFi/m84081_230610_202430_s3.hifi_reads.bc2011.bam,SRR29396921,SRP305758,SAMN41021632,4519882,89163244941,89.16,81.0,60709.0,19726,17326,18861,21063,17642,19342,21981,HG00320_lib1_m84081_230610_202430_s3_m84081_230610_202430_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230610_205536_s4.hifi_reads.bc2011.bam,HG00320,s3://human-pangenomics/working/HPRC/HG00320/raw_data/PacBio_HiFi/m84081_230610_205536_s4.hifi_reads.bc2011.bam,SRR29396920,SRP305758,SAMN41021632,6188084,122345830061,122.35,117.0,69079.0,19771,17324,18869,21103,17646,19363,22068,HG00320_lib1_m84081_230610_205536_s4_m84081_230610_205536_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230610_205536_s4.hifi_reads.bc2011.bam,HG00320,s3://human-pangenomics/working/HPRC/HG00320/raw_data/PacBio_HiFi/m84081_230610_205536_s4.hifi_reads.bc2011.bam,SRR29396920,SRP305758,SAMN41021632,6188084,122345830061,122.35,117.0,69079.0,19771,17324,18869,21103,17646,19363,22068,HG00320_lib1_m84081_230610_205536_s4_m84081_230610_205536_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_212309_s3.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_212309_s3.hifi_reads.bc2015.bam,SRR29396919,SRP305758,SAMN41021636,4540789,87765176697,87.77,121.0,54945.0,19328,16644,19027,21383,17219,19652,22061,HG00321_lib1_m84081_230623_212309_s3_m84081_230623_212309_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_212309_s3.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_212309_s3.hifi_reads.bc2015.bam,SRR29396919,SRP305758,SAMN41021636,4540789,87765176697,87.77,121.0,54945.0,19328,16644,19027,21383,17219,19652,22061,HG00321_lib1_m84081_230623_212309_s3_m84081_230623_212309_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_212309_s3.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_212309_s3.hifi_reads.bc2015.bam,SRR29396919,SRP305758,SAMN41021636,4540789,87765176697,87.77,121.0,54945.0,19328,16644,19027,21383,17219,19652,22061,HG00321_lib1_m84081_230623_212309_s3_m84081_230623_212309_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_212309_s3.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_212309_s3.hifi_reads.bc2015.bam,SRR29396919,SRP305758,SAMN41021636,4540789,87765176697,87.77,121.0,54945.0,19328,16644,19027,21383,17219,19652,22061,HG00321_lib1_m84081_230623_212309_s3_m84081_230623_212309_s3,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_215414_s4.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_215414_s4.hifi_reads.bc2015.bam,SRR29396918,SRP305758,SAMN41021636,4480452,87052360386,87.05,100.0,58041.0,19429,16717,19122,21494,17309,19749,22192,HG00321_lib1_m84081_230623_215414_s4_m84081_230623_215414_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_215414_s4.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_215414_s4.hifi_reads.bc2015.bam,SRR29396918,SRP305758,SAMN41021636,4480452,87052360386,87.05,100.0,58041.0,19429,16717,19122,21494,17309,19749,22192,HG00321_lib1_m84081_230623_215414_s4_m84081_230623_215414_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_215414_s4.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_215414_s4.hifi_reads.bc2015.bam,SRR29396918,SRP305758,SAMN41021636,4480452,87052360386,87.05,100.0,58041.0,19429,16717,19122,21494,17309,19749,22192,HG00321_lib1_m84081_230623_215414_s4_m84081_230623_215414_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230623_215414_s4.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230623_215414_s4.hifi_reads.bc2015.bam,SRR29396918,SRP305758,SAMN41021636,4480452,87052360386,87.05,100.0,58041.0,19429,16717,19122,21494,17309,19749,22192,HG00321_lib1_m84081_230623_215414_s4_m84081_230623_215414_s4,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230630_190803_s1.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc2015.bam,SRR29396917,SRP305758,SAMN41021636,322856,6703217313,6.7,182.0,49486.0,20762,18719,20324,22343,19023,20701,22882,HG00321_lib1_m84081_230630_190803_s1_m84081_230630_190803_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230630_190803_s1.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc2015.bam,SRR29396917,SRP305758,SAMN41021636,322856,6703217313,6.7,182.0,49486.0,20762,18719,20324,22343,19023,20701,22882,HG00321_lib1_m84081_230630_190803_s1_m84081_230630_190803_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
m84081_230630_190803_s1.hifi_reads.bc2015.bam,HG00321,s3://human-pangenomics/working/HPRC/HG00321/raw_data/PacBio_HiFi/m84081_230630_190803_s1.hifi_reads.bc2015.bam,SRR29396917,SRP305758,SAMN41021636,322856,6703217313,6.7,182.0,49486.0,20762,18719,20324,22343,19023,20701,22882,HG00321_lib1_m84081_230630_190803_s1_m84081_230630_190803_s1,WGS,GENOMIC,size fractionation,single,PACBIO_SMRT,Revio,sequencing of 20 kb fractionated,unaligned reads,Megaruptor 1,SageELF,7.0.0,Revio P1,Revio C1,Washington University ,tgraves@wustl.edu,
